id,code,name,country_id,transport_id/id
l10n_mx_wbl_stationsEF729,EF729,Anzalduas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF730,EF730,Barita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF731,EF731,Reynosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF732,EF732,Reynosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF733,EF733,Corrales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF734,EF734,Alacranes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF735,EF735,Rio Bravo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF736,EF736,Celulosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF737,EF737,Tenacitas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF738,EF738,Charco Azul,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF739,EF739,Canales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF740,EF740,Ebanito Nuevo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF741,EF741,Los Olmos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF742,EF742,Control,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF743,EF743,Ramirez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF744,EF744,Capote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF745,EF745,Timones,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF746,EF746,Sandoval,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF747,EF747,La Gloria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF748,EF748,Rosita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF749,EF749,Matamoros,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF750,EF750,Coatzacoalcos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF751,EF751,Ing. A. Lira Arciniega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF752,EF752,Cangrejera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF753,EF753,El Chapo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF754,EF754,Cuichapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF755,EF755,Acalapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF756,EF756,Pueblo Viejo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF757,EF757,Cárdenas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF758,EF758,Tancochapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF759,EF759,Rueda,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF760,EF760,El Guanal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF761,EF761,Héroe de Macozari,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF762,EF762,Gaytán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF763,EF763,Mosquitero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF764,EF764,Zanapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF765,EF765,Ing. Roberto Ayala,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF766,EF766,Mezcalapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF767,EF767,San Manuel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF768,EF768,El Porvenir,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF769,EF769,La Crimea,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF770,EF770,Camoapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF771,EF771,Cardona,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF772,EF772,Juárez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF773,EF773,Joaquín Gutiérrez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF774,EF774,Pichucalco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF775,EF775,Teapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF776,EF776,Tacotalpa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF777,EF777,Poana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF778,EF778,Lomas Tristes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF779,EF779,Chango Santo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF780,EF780,González,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF781,EF781,Macuspana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF782,EF782,Agua Blanca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF783,EF783,Pino Suarez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF784,EF784,El Zopo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF785,EF785,El Ceibo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF786,EF786,Salto de Agua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF787,EF787,Dos Arroyos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF788,EF788,La Gloria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF789,EF789,Los Llanos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF790,EF790,La Unión,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF791,EF791,Palenque,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF792,EF792,San Marcos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF793,EF793,Lacandón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF794,EF794,San Agustín,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF795,EF795,Placa KM. FA-363,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF796,EF796,Chacamax,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF797,EF797,Zapata,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF798,EF798,Boca del Cerro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF799,EF799,Tenosique,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF800,EF800,Esperanza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF801,EF801,Mactun,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF802,EF802,El Águila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF803,EF803,Barita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF804,EF804,El Pozo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF805,EF805,San Pedro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF806,EF806,El Triunfo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF807,EF807,La Micotea,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF808,EF808,El Naranjo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF809,EF809,Paraíso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF810,EF810,Pajaral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF811,EF811,Candelaria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF812,EF812,Peje Lagarto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF813,EF813,Miguel Alemán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF814,EF814,Luna,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF815,EF815,Don Samuel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF816,EF816,Hard,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF817,EF817,División Norte,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF818,EF818,Escarcega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF819,EF819,Colorado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF820,EF820,5 de Febrero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF821,EF821,Pixoyal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF822,EF822,Carrillo Puerto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF823,EF823,Pustunich,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF824,EF824,San Dimas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF825,EF825,San Juan Carpizo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF826,EF826,Arellano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF827,EF827,Placa KM. FA-656,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF828,EF828,Santa Cruz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF829,EF829,Hool,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF830,EF830,Yixmucuy,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF831,EF831,Uayamon,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF832,EF832,Mucuychacan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF833,EF833,Placa KM. FA-712,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF834,EF834,China,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF835,EF835,Campeche,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF836,EF836,Koben,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF837,EF837,Hampoldi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF838,EF838,Managua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF839,EF839,Tenabo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF840,EF840,Pomuch,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF841,EF841,Hecelchakan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF842,EF842,Pocboc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF843,EF843,Dzitbalche,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF844,EF844,Calkini,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF845,EF845,Tepakam,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF846,EF846,Becal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF847,EF847,Halacho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF848,EF848,Maxcanu,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF849,EF849,San Bernardo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF850,EF850,Kopoma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF851,EF851,Chochola,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF852,EF852,Umán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF853,EF853,Ciudad Industrial,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF854,EF854,Mérida,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF855,EF855,Tixpeual,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF856,EF856,Tixkokob,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF857,EF857,Euan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF858,EF858,Cacalchen,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF859,EF859,Bokoba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF860,EF860,Tekanto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF861,EF861,Izamal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF862,EF862,Sitilpech,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF863,EF863,Ualactun,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF864,EF864,Kankabchen,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF865,EF865,Tunkas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF866,EF866,Cámara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF867,EF867,Quintana Roo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF868,EF868,Dzitas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF869,EF869,Santa Rosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF870,EF870,Xuilub,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF871,EF871,Espita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF872,EF872,Calothul,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF873,EF873,Tizimin Nuevo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF874,EF874,Tizimin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF875,EF875,Chuburna,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF876,EF876,Cordemex,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF877,EF877,Xcanatun,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF878,EF878,Yaxche,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF879,EF879,San Ignacio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF880,EF880,Progreso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF881,EF881,Kanasin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF882,EF882,Acanceh,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF883,EF883,Tecoh,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF884,EF884,Lepan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF885,EF885,Xcanchakan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF886,EF886,Hunaschen,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF887,EF887,Ticul,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF888,EF888,Pustunich,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF889,EF889,Yhotolin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF890,EF890,Oxkutzcab,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF891,EF891,Akil,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF892,EF892,Tekak,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF893,EF893,Ticum,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF894,EF894,Kaxaytuc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF895,EF895,Tzucacab,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF896,EF896,Xoy,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF897,EF897,Peto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF898,EF898,Seye,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF899,EF899,Xucu,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF900,EF900,Hocaba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF901,EF901,Sanahcat,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF902,EF902,Huhi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF903,EF903,Xletra,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF904,EF904,Sotuta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF905,EF905,Balatun,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF906,EF906,Tinun,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF907,EF907,Uayma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF908,EF908,Valladolid,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF909,EF909,Córdoba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF910,EF910,San Miguelito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF911,EF911,Amatlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF912,EF912,La Patrona,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF913,EF913,Los Ángeles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF914,EF914,Cerro Blanco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF915,EF915,Cuichapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF916,EF916,Xuchiles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF917,EF917,Omealca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF918,EF918,La Zafra,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF919,EF919,Pocitos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF920,EF920,Presidio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF921,EF921,El Paraíso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF922,EF922,Motzorongo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF923,EF923,Tezonapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF924,EF924,Refugio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF925,EF925,Rancho Tablas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF926,EF926,La Estrella,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF927,EF927,Guadalupe de Reyes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF928,EF928,Acatlán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF929,EF929,Martinica,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF930,EF930,La Margarita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF931,EF931,Vicente,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF932,EF932,Camalote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF933,EF933,El Cañaveral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF934,EF934,Tétela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF935,EF935,Las Prietas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF936,EF936,Chicalon,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF937,EF937,Tierra Blanca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF938,EF938,Tierra Blanca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF939,EF939,El Cien,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF940,EF940,Amapá,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF941,EF941,La Granja,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF942,EF942,Las Yaguas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF943,EF943,Tres Valles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF944,EF944,Ciudad General Alemán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF945,EF945,Papaloapan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF946,EF946,Escape El Hule,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF947,EF947,Las Piñas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF948,EF948,Benemérito Juárez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF949,EF949,Guadavictor,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF950,EF950,Obispo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF951,EF951,Loma Bonita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF952,EF952,Arroyo Claro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF953,EF953,Dobladero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF954,EF954,Azueta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF955,EF955,Masoco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF956,EF956,Garza Blanca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF957,EF957,Isla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF958,EF958,Rodriguez Clara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF959,EF959,Jimba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF960,EF960,Los Tigres,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF961,EF961,Angostura,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF962,EF962,La Ceiba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF963,EF963,Juanita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF964,EF964,Bellaco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF965,EF965,Achotal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF966,EF966,Campo Nuevo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF967,EF967,Espartal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF968,EF968,El Tejar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF969,EF969,Paso del Toro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF970,EF970,Los Robles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF971,EF971,Guayabo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF972,EF972,El Rodeo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF973,EF973,Tlalixcoyan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF974,EF974,Piedras Negras,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF975,EF975,Madereros,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF976,EF976,Cospalapam,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF977,EF977,Otapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF978,EF978,Joachin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF979,EF979,Moreno Norte,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF980,EF980,Moreno Sur,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF981,EF981,Jícaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF982,EF982,Estanzuela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF983,EF983,Fulgencio D. Vázquez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF984,EF984,Carolina,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF985,EF985,Coyol,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF986,EF986,Nopaltepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF987,EF987,Alfredo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF988,EF988,El Roble,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF989,EF989,Cocuite,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF990,EF990,Nuevo Cocuite,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF991,EF991,Chacal Tianguis,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF992,EF992,Casomaldapan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF993,EF993,San Gabriel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF994,EF994,San Cristóbal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF995,EF995,Banano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF996,EF996,Toro Bravo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF997,EF997,Bela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF998,EF998,Bartolome,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF999,EF999,Silverio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1000,EF1000,Tuxtepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1001,EF1001,Adolfo Lopez Mateos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1002,EF1002,Presidente Juárez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1003,EF1003,Cartagena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1004,EF1004,Tultepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1005,EF1005,Cajiba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1006,EF1006,Jaltocan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1007,EF1007,Xolox,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1008,EF1008,Paula,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1009,EF1009,Maquixco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1010,EF1010,Temascalapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1011,EF1011,Empalme El Rey,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1012,EF1012,Ocotitlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1013,EF1013,Tezontepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1014,EF1014,Relinas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1015,EF1015,San Agustín,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1016,EF1016,Tepa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1017,EF1017,San Antonio Oztoyuca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1018,EF1018,Pueblilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1019,EF1019,Tecajete,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1020,EF1020,Animas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1021,EF1021,San Vicente,MX,l10n_mx_wbl_transport_04
