id,code,name,division
l10n_mx_wbl_dangerous_material_M1845,M1845,"CLOROSILANOS, CORROSIVOS, INFLAMABLES, N.E.P.",8
l10n_mx_wbl_dangerous_material_M1846,M1846,"CLOROSILANOS, CORROSIVOS, N.E.P.",8
l10n_mx_wbl_dangerous_material_M1847,M1847,"CLOROSILANOS QUE REACCIONAN CON EL AGUA, INFLAMABLES, CORROSIVOS, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1848,M1848,FOSFITO DIBÁSICO DE PLOMO,4.1
l10n_mx_wbl_dangerous_material_M1849,M1849,APARATOS DE SALVAMENTO AUTOINFLABLES,9
l10n_mx_wbl_dangerous_material_M1850,M1850,"PLAGUICIDA A BASE DE CARBAMATO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1851,M1851,"PLAGUICIDA A BASE DE CARBAMATO, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1852,M1852,"PLAGUICIDA ARSENICAL, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1853,M1853,"PLAGUICIDA ARSENICAL, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1854,M1854,"PLAGUICIDA ORGANOCLORADO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1855,M1855,"PLAGUICIDA ORGANOCLORADO, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1856,M1856,"PLAGUICIDA A BASE DE TRIAZINA, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1857,M1857,"PLAGUICIDA A BASE DE TRIAZINA, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1858,M1858,"PLAGUICIDA A BASE DE TIOCARBAMATO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1859,M1859,"PLAGUICIDA A BASE DE TIOCARBAMATO, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1860,M1860,"PLAGUICIDA A BASE DE COBRE, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1861,M1861,"PLAGUICIDA A BASE DE COBRE, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1862,M1862,"PLAGUICIDA A BASE DE MERCURIO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1863,M1863,"PLAGUICIDA A BASE DE MERCURIO, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1864,M1864,"PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1865,M1865,"PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1866,M1866,"PLAGUICIDA A BASE DE DIPIRIDILO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1867,M1867,"PLAGUICIDA A BASE DE DIPIRIDILO, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1868,M1868,"PLAGUICIDA A BASE DE ORGANOFÓSFORO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1869,M1869,"PLAGUICIDA A BASE DE ORGANOFÓSFORO, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1870,M1870,"PLAGUICIDA A BASE DE ORGANOESTAÑO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1871,M1871,"PLAGUICIDA A BASE DE ORGANOESTAÑO, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1872,M1872,"PLAGUICIDA LÍQUIDO, INFLAMABLE, TÓXICO, N.E.P., de punto de inflamación inferior a 23 °C",3
l10n_mx_wbl_dangerous_material_M1873,M1873,"ÓXIDO DE 1,2-BUTILENO ESTABILIZADO",3
l10n_mx_wbl_dangerous_material_M1874,M1874,2-METIL-2-HEPTANOTIOL,6.1
l10n_mx_wbl_dangerous_material_M1875,M1875,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LÍQUIDO, INFLAMABLE, TÓXICO, de punto de inflamación inferior a 23 °C",3
l10n_mx_wbl_dangerous_material_M1876,M1876,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",6.1
l10n_mx_wbl_dangerous_material_M1877,M1877,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LÍQUIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1878,M1878,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, SÓLIDO, TÓXICO",6.1
l10n_mx_wbl_dangerous_material_M1879,M1879,ACUMULADORES ELÉCTRICOS SECOS QUE CONTIENEN HIDRÓXIDO DE POTASIO SÓLIDO,8
l10n_mx_wbl_dangerous_material_M1880,M1880,PLAGUICIDA A BASE DE FOSFURO DE ALUMINIO,6.1
l10n_mx_wbl_dangerous_material_M1881,M1881,CICLOHEXILMERCAPTANO,3
l10n_mx_wbl_dangerous_material_M1882,M1882,2-(2-AMINOETOXI)ETANOL,8
l10n_mx_wbl_dangerous_material_M1883,M1883,n-HEPTALDEHÍDO,3
l10n_mx_wbl_dangerous_material_M1884,M1884,"CLORURO DE
TRIFLUOROACETILO",2.3
l10n_mx_wbl_dangerous_material_M1885,M1885,NITROGLICERINA EN SOLUCIÓN ALCOHÓLICA con más del 1 % pero no más del 5 % de nitroglicerina,3
l10n_mx_wbl_dangerous_material_M1886,M1886,"BEBIDAS ALCOHÓLICAS, con más del 70 % de alcohol en volumen",3
l10n_mx_wbl_dangerous_material_M1887,M1887,"BEBIDAS ALCOHÓLICAS, con más del 24 % pero no más del 70 % de alcohol en volumen",3
l10n_mx_wbl_dangerous_material_M1888,M1888,"PINTURA (incluye pintura, laca, esmalte, colorante, goma laca, barniz, betún, encáustico, apresto líquido y base líquida para lacas) o PRODUCTOS PARA PINTURA (incluye compuestos disolventes o reductores de pintura)",8
l10n_mx_wbl_dangerous_material_M1889,M1889,"ÓXIDO DE ETILENO Y DICLORODIFLUOROMETANO, MEZCLA DE, con un máximo del 12,5 % de óxido de etileno",2.2
l10n_mx_wbl_dangerous_material_M1890,M1890,"MERCAPTANOS LÍQUIDOS, TÓXICOS, INFLAMABLES, N.E.P.
oMEZCLA DE MERCAPTANOS",6.1
l10n_mx_wbl_dangerous_material_M1891,M1891,APARATOS DE SALVAMENTO NO AUTOINFLABLES que contienen mercancías peligrosas como material accesorio,9
l10n_mx_wbl_dangerous_material_M1892,M1892,VINILPIRIDINAS ESTABILIZADAS,6.1
l10n_mx_wbl_dangerous_material_M1893,M1893,"SUSTANCIA SÓLIDA PELIGROSA PARA EL MEDIO AMBIENTE, N.E.P.",9
l10n_mx_wbl_dangerous_material_M1894,M1894,"CERIO, torneaduras o polvo granulado",4.3
l10n_mx_wbl_dangerous_material_M1895,M1895,METACRILONITRILO ESTABILIZADO,6.1
l10n_mx_wbl_dangerous_material_M1896,M1896,"ISOCIANATOS TÓXICOS, INFLAMABLES, N.E.P. o ISOCIANATOS EN SOLUCIÓN, TÓXICOS, INFLAMABLES, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1897,M1897,"SUSTANCIA LÍQUIDA PELIGROSA PARA EL MEDIO AMBIENTE, N.E.P.",9
l10n_mx_wbl_dangerous_material_M1898,M1898,FLUORURO DE PERCLORILO,2.3
l10n_mx_wbl_dangerous_material_M1899,M1899,"SÓLIDO CORROSIVO COMBURENTE, N.E.P.",8
l10n_mx_wbl_dangerous_material_M1900,M1900,"SÓLIDO COMBURENTE, CORROSIVO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1901,M1901,"SÓLIDO TÓXICO, COMBURENTE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1902,M1902,"SÓLIDO COMBURENTE, TÓXICO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1903,M1903,"SÓLIDO ORGÁNICO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M1904,M1904,"POLVO METÁLICO INFLAMABLE, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1905,M1905,BATERÍAS DE METAL LITIO (incluidas las baterías de aleación de litio),9
l10n_mx_wbl_dangerous_material_M1906,M1906,BATERÍAS DE METAL LITIO INSTALADAS EN UN EQUIPO O BATERÍAS DE METAL LITIO EMBALADAS CON UN EQUIPO (incluidas las baterías de aleación de litio),9
l10n_mx_wbl_dangerous_material_M1907,M1907,1-METOXI-2-PROPANOL,3
l10n_mx_wbl_dangerous_material_M1908,M1908,LÍQUIDO CORROSIVO COMBURENTE N.E.P.,8
l10n_mx_wbl_dangerous_material_M1909,M1909,"LÍQUIDO CORROSIVO QUE REACCIONA CON EL AGUA, N.E.P.",8
l10n_mx_wbl_dangerous_material_M1910,M1910,"SÓLIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",8
l10n_mx_wbl_dangerous_material_M1911,M1911,"SÓLIDO CORROSIVO QUE REACCIONA CON EL AGUA, N.E.P.",8
l10n_mx_wbl_dangerous_material_M1912,M1912,"SÓLIDO INFLAMABLE, COMBURENTE, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1913,M1913,"LÍQUIDO COMBURENTE, CORROSIVO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1914,M1914,"LÍQUIDO COMBURENTE, TÓXICO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1915,M1915,"SÓLIDO COMBURENTE QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1916,M1916,PERÓXIDO ORGÁNICO LÍQUIDO TIPO B,5.2
l10n_mx_wbl_dangerous_material_M1917,M1917,PERÓXIDO ORGÁNICO SÓLIDO TIPO B,5.2
l10n_mx_wbl_dangerous_material_M1918,M1918,PERÓXIDO ORGÁNICO LÍQUIDO TIPO C,5.2
l10n_mx_wbl_dangerous_material_M1919,M1919,PERÓXIDO ORGÁNICO SÓLIDO TIPO C,5.2
l10n_mx_wbl_dangerous_material_M1920,M1920,PERÓXIDO ORGÁNICO LÍQUIDO TIPO D,5.2
l10n_mx_wbl_dangerous_material_M1921,M1921,PERÓXIDO ORGÁNICO SÓLIDO TIPO D,5.2
l10n_mx_wbl_dangerous_material_M1922,M1922,PERÓXIDO ORGÁNICO LÍQUIDO TIPO E,5.2
l10n_mx_wbl_dangerous_material_M1923,M1923,PERÓXIDO ORGÁNICO SÓLIDO TIPO E,5.2
l10n_mx_wbl_dangerous_material_M1924,M1924,PERÓXIDO ORGÁNICO LÍQUIDO TIPO F,5.2
l10n_mx_wbl_dangerous_material_M1925,M1925,PERÓXIDO ORGÁNICO SÓLIDO TIPO F,5.2
l10n_mx_wbl_dangerous_material_M1926,M1926,"PERÓXIDO ORGÁNICO LÍQUIDO TIPO B, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1927,M1927,"PERÓXIDO ORGÁNICO SÓLIDO TIPO B, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1928,M1928,"PERÓXIDO ORGÁNICO LÍQUIDO TIPO C, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1929,M1929,"PERÓXIDO ORGÁNICO SÓLIDO TIPO C, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1930,M1930,"PERÓXIDO ORGÁNICO LÍQUIDO TIPO D, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1931,M1931,"PERÓXIDO ORGÁNICO SÓLIDO TIPO D, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1932,M1932,"PERÓXIDO ORGÁNICO LÍQUIDO TIPO E, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1933,M1933,"PERÓXIDO ORGÁNICO SÓLIDO TIPO E, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1934,M1934,"PERÓXIDO ORGÁNICO LÍQUIDO TIPO F, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1935,M1935,"PERÓXIDO ORGÁNICO SÓLIDO TIPO F, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_M1936,M1936,"SÓLIDO COMBURENTE QUE REACCIONA CON EL AGUA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1937,M1937,"LÍQUIDO TÓXICO, COMBURENTE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1938,M1938,"LÍQUIDO TÓXICO QUE REACCIONA CON EL AGUA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1939,M1939,"SÓLIDO TÓXICO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1940,M1940,"SÓLIDO TÓXICO QUE REACCIONA CON EL AGUA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1941,M1941,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, CORROSIVO, ORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M1942,M1942,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, COMBURENTE, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M1943,M1943,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, TÓXICO, ORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M1944,M1944,"LÍQUIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1945,M1945,"LÍQUIDO QUE REACCIONA CON EL AGUA, TÓXICO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1946,M1946,"SÓLIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1947,M1947,"SÓLIDO QUE REACCIONA CON EL AGUA, INFLAMABLE, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1948,M1948,"SÓLIDO QUE REACCIONA CON EL AGUA, COMBURENTE, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1949,M1949,"SÓLIDO QUE REACCIONA CON EL AGUA, TÓXICO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1950,M1950,"SÓLIDO QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1951,M1951,TRIFLUOROMETANO LÍQUIDO REFRIGERADO,2.2
l10n_mx_wbl_dangerous_material_M1952,M1952,"SÓLIDO COMBURENTE, INFLAMABLE, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1953,M1953,"ETILENO, ACETILENO Y PROPILENO, MEZCLA LÍQUIDA REFRIGERADA DE, que contiene un mínimo del 71,5% de etileno, con un máximo del 22,5% de acetileno y un máximo del 6% de propileno",2.1
l10n_mx_wbl_dangerous_material_M1954,M1954,"LÍQUIDO COMBURENTE, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M1955,M1955,"ALCALOIDES LÍQUIDOS, N.E.P.
oSALES DE ALCALOIDES LÍQUIDAS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1956,M1956,"ANTIMONIO, COMPUESTO INORGÁNICO LÍQUIDO DE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1957,M1957,"DESINFECTANTE LÍQUIDO, TÓXICO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1958,M1958,"COLORANTE SÓLIDO, TÓXICO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, SÓLIDA, TÓXICA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1959,M1959,"NICOTINA, COMPUESTO LÍQUIDO DE, N.E.P., o PREPARADO LÍQUIDO A BASE DE NICOTINA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1960,M1960,"ALQUILFENOLES LÍQUIDOS, N.E.P. (incluidos los homólogos C2 a C12)",8
l10n_mx_wbl_dangerous_material_M1961,M1961,"ORGANOESTAÑO, COMPUESTO DE, SÓLIDO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1962,M1962,"COLORANTE SÓLIDO,
CORROSIVO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, SÓLIDA, CORROSIVA, N.E.P.",8
l10n_mx_wbl_dangerous_material_M1963,M1963,"LÍQUIDO QUE REACCIONA CON EL AGUA, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M1964,M1964,"PERÓXIDO DE HIDRÓGENO Y ÁCIDO PEROXIACÉTICO, EN MEZCLA, con ácido(s), agua y un máximo del 5 % de ácido peroxiacético, ESTABILIZADA",5.1
l10n_mx_wbl_dangerous_material_M1965,M1965,"DISPOSITIVOS PEQUEÑOS ACCIONADOS POR HIDROCARBUROS GASEOSOS o RECARGAS DE HIDROCARBUROS GASEOSOS PARA DISPOSITIVOS PEQUEÑOS, con dispositivo de descarga",2.1
l10n_mx_wbl_dangerous_material_M1966,M1966,DIFENILOS POLIHALOGENADOS LÍQUIDOS o MONOMETILDIFENILMETANOS HALOGENADOS LÍQUIDOS o TERFENILOS POLIHALOGENADOS LÍQUIDOS,9
l10n_mx_wbl_dangerous_material_M1967,M1967,"DIFENILOS
POLIHALOGENADOS SÓLIDOS o MONOMETILDIFENILMETANOS HALOGENADOS SÓLIDOS o TERFENILOS POLIHALOGENADOS SÓLIDOS",9
l10n_mx_wbl_dangerous_material_M1968,M1968,PERFLUORO(ÉTER METILVINÍLICO),2.1
l10n_mx_wbl_dangerous_material_M1969,M1969,PERFLUORO(ÉTER ETILVINÍLICO),2.1
l10n_mx_wbl_dangerous_material_M1970,M1970,PENTACLOROFENOL,6.1
l10n_mx_wbl_dangerous_material_M1971,M1971,"GAS COMPRIMIDO, COMBURENTE, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_M1972,M1972,"GAS LICUADO, COMBURENTE, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_M1973,M1973,"GAS LICUADO, REFRIGERADO, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_M1974,M1974,"1,1,1,2-TETRAFLUOROETANO (GAS REFRIGERANTE R 134a)",2.2
l10n_mx_wbl_dangerous_material_M1975,M1975,"GAS LICUADO TÓXICO, INFLAMABLE, N.E.P.",2.3
l10n_mx_wbl_dangerous_material_M1976,M1976,"GAS LICUADO INFLAMABLE, N.E.P.",2.1
l10n_mx_wbl_dangerous_material_M1977,M1977,GAS LICUADO TÓXICO N.E.P.,2.3
l10n_mx_wbl_dangerous_material_M1978,M1978,"GAS LICUADO, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_M1979,M1979,"OBJETOS CON PRESIÓN INTERIOR, NEUMÁTICOS o HIDRAÚLICOS (que contienen gas no inflamable)",2.2
l10n_mx_wbl_dangerous_material_M1980,M1980,DEPÓSITO DE COMBUSTIBLE DE GRUPO MOTOR DE CIRCUITO HIDRAÚLICO DE AERONAVE (que contiene una mezcla de hidrazina anhidra y metilhidrazina) (combustible M86),3
l10n_mx_wbl_dangerous_material_M1981,M1981,VEHÍCULO PROPULSADO POR GAS INFLAMABLE o VEHÍCULO PROPULSADO POR LÍQUIDO INFLAMABLE o VEHÍCULO CON PILA DE COMBUSTIBLE PROPULSADO POR GAS INFLAMABLE o VEHÍCULO CON PILA DE COMBUSTIBLE PROPULSADO POR LÍQUIDO INFLAMABLE,9
l10n_mx_wbl_dangerous_material_M1982,M1982,"MUESTRA DE GAS INFLAMABLE, A PRESIÓN NORMAL, N.E.P., que no sea líquido refrigerado",2.1
l10n_mx_wbl_dangerous_material_M1983,M1983,"MUESTRA DE GAS TÓXICO, INFLAMABLE, A PRESIÓN NORMAL, N.E.P., que no sea líquido refrigerado",2.3
l10n_mx_wbl_dangerous_material_M1984,M1984,"MUESTRA DE GAS TÓXICO,
A PRESIÓN NORMAL, N.E.P., que no sea líquido refrigerado",2.3
l10n_mx_wbl_dangerous_material_M1985,M1985,SUBPRODUCTOS DE LA FUNDICIÓN DEL ALUMINIO o SUBPRODUCTOS DE LA REFUNDICIÓN DEL ALUMINIO,4.3
l10n_mx_wbl_dangerous_material_M1986,M1986,VEHÍCULO ACCIONADO POR BATERÍA o APARATO ACCIONADO POR BATERÍA,9
l10n_mx_wbl_dangerous_material_M1987,M1987,"TOXINAS EXTRAÍDAS DE UN MEDIO VIVO, LÍQUIDAS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1988,M1988,TOXINAS EXTRAÍDAS DE UN,6.1
l10n_mx_wbl_dangerous_material_M1989,M1989,DISULFURO DE TITANIO,4.2
l10n_mx_wbl_dangerous_material_M1990,M1990,"SÓLIDO QUE CONTIENE LÍQUIDO INFLAMABLE, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1991,M1991,"SÓLIDO INFLAMABLE ORGÁNICO, FUNDIDO, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1992,M1992,"SÓLIDO INFLAMABLE INORGÁNICO, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1993,M1993,"SÓLIDO INFLAMABLE, TÓXICO, INORGÁNICO, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1994,M1994,"SÓLIDO INFLAMABLE, CORROSIVO, INORGÁNICO, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1995,M1995,"SALES METÁLICAS DE COMPUESTOS ORGÁNICOS, INFLAMABLES, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1996,M1996,"HIDRUROS METÁLICOS INFLAMABLES, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_M1997,M1997,"LÍQUIDO ORGÁNICO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M1998,M1998,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, TÓXICO, ORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M1999,M1999,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, CORROSIVO, ORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2000,M2000,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, INORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2001,M2001,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, TÓXICO, INORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2002,M2002,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, CORROSIVO, INORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2003,M2003,"POLVO METÁLICO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2004,M2004,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, INORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2005,M2005,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, TÓXICO, INORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2006,M2006,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, CORROSIVO, INORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2007,M2007,LÍQUIDO PIROFÓRICO INORGÁNICO N.E.P.,4.2
l10n_mx_wbl_dangerous_material_M2008,M2008,"SÓLIDO PIROFÓRICO INORGÁNICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2009,M2009,"ALCOHOLATOS DE METALES ALCALINOTÉRREOS, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2010,M2010,"ALCOHOLATOS DE METALES ALCALINOS QUE EXPERIMENTAN CALENTAMIENTO ESPONTÁNEO, CORROSIVOS, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_M2011,M2011,"SUSTANCIA METÁLICA QUE REACCIONA CON EL AGUA, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M2012,M2012,"SUSTANCIA METÁLICA QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_M2013,M2013,"CLORATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2014,M2014,"PERCLORATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2015,M2015,"HIPOCLORITOS INORGÁNICOS, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2016,M2016,"BROMATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2017,M2017,"PERMANGANATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2018,M2018,"PERSULFATOS INORGÁNICOS, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2019,M2019,"PERSULFATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2020,M2020,"NITRATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2021,M2021,"NITRITOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_M2022,M2022,PENTAFLUOROETANO (GAS REFRIGERANTE R125),2.2
l10n_mx_wbl_dangerous_material_M2023,M2023,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO B",4.1
l10n_mx_wbl_dangerous_material_M2024,M2024,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO B",4.1
l10n_mx_wbl_dangerous_material_M2025,M2025,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO C",4.1
l10n_mx_wbl_dangerous_material_M2026,M2026,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO C",4.1
l10n_mx_wbl_dangerous_material_M2027,M2027,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO D",4.1
l10n_mx_wbl_dangerous_material_M2028,M2028,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO D",4.1
l10n_mx_wbl_dangerous_material_M2029,M2029,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO E",4.1
